"Date","Price","Open","High","Low","Vol.","Change %"
"08/26/2025","25,320.30","25,396.70","25,521.70","25,226.45","105.32M","-0.41%"
"08/25/2025","25,423.40","25,458.65","25,469.70","25,244.65","30.21M","0.37%"
"08/22/2025","25,329.45","25,409.05","25,464.80","25,291.55","36.28M","-0.19%"
"08/21/2025","25,377.50","25,559.70","25,562.50","25,322.30","49.19M","-0.36%"
"08/20/2025","25,469.25","25,516.40","25,518.90","25,412.55","57.26M","0.05%"
"08/19/2025","25,456.70","25,172.50","25,486.30","25,031.20","104.04M","1.31%"
"08/18/2025","25,127.20","24,804.65","25,281.95","24,782.30","131.05M","4.18%"
"08/14/2025","24,118.80","24,136.30","24,233.35","24,034.10","46.32M","-0.02%"
"08/13/2025","24,122.65","23,946.25","24,190.05","23,913.35","47.75M","1.12%"
"08/12/2025","23,856.60","23,741.10","24,011.70","23,732.45","30.91M","0.56%"
"08/11/2025","23,723.75","23,526.60","23,792.75","23,440.20","57.94M","1.06%"
"08/08/2025","23,474.65","23,810.30","23,890.80","23,439.05","38.07M","-1.40%"
"08/07/2025","23,808.10","23,620.00","23,839.55","23,453.55","59.77M","0.25%"
"08/06/2025","23,748.85","23,902.40","23,927.85","23,662.50","30.84M","-0.53%"
"08/05/2025","23,876.30","23,806.30","23,903.90","23,669.70","32.48M","0.37%"
"08/04/2025","23,787.50","23,457.25","23,800.25","23,416.05","37.39M","1.61%"
"08/01/2025","23,410.95","23,684.85","23,737.20","23,378.90","44.20M","-1.04%"
"07/31/2025","23,655.85","23,593.20","23,794.10","23,397.95","65.52M","-0.38%"
"07/30/2025","23,745.80","23,855.85","23,867.00","23,580.35","49.91M","-0.60%"
"07/29/2025","23,888.35","23,663.00","23,936.90","23,620.90","25.28M","0.82%"
"07/28/2025","23,693.00","23,777.70","23,981.60","23,670.90","41.58M","-0.37%"
"07/25/2025","23,781.55","24,064.70","24,078.00","23,675.90","35.58M","-1.27%"
"07/24/2025","24,087.30","24,070.60","24,226.40","24,051.15","66.86M","0.03%"
"07/23/2025","24,079.40","23,935.55","24,157.20","23,928.20","44.60M","0.85%"
"07/22/2025","23,875.85","24,067.65","24,090.25","23,826.90","37.11M","-0.74%"
"07/21/2025","24,055.00","23,866.80","24,075.95","23,725.10","41.31M","0.67%"
"07/18/2025","23,894.35","24,050.45","24,182.25","23,874.20","35.56M","-0.45%"
"07/17/2025","24,002.50","24,003.25","24,157.00","23,954.00","59.20M","-0.04%"
"07/16/2025","24,011.15","23,910.10","24,041.20","23,654.05","35.28M","0.44%"
"07/15/2025","23,905.25","23,588.85","23,951.85","23,576.05","43.44M","1.50%"
"07/14/2025","23,552.00","23,518.50","23,598.25","23,447.80","39.81M","0.25%"
"07/11/2025","23,493.80","23,866.80","23,894.40","23,433.30","30.36M","-1.77%"
"07/10/2025","23,916.85","23,966.30","24,002.30","23,807.25","30.79M","-0.12%"
"07/09/2025","23,944.40","23,807.00","23,988.75","23,790.40","28.09M","0.38%"
"07/08/2025","23,852.90","23,958.70","23,994.50","23,681.30","27.74M","-0.38%"
"07/07/2025","23,943.90","23,969.50","24,012.65","23,896.90","21.01M","-0.15%"
"07/04/2025","23,980.40","23,989.80","24,021.30","23,850.85","17.41M","-0.10%"
"07/03/2025","24,004.95","23,946.85","24,202.30","23,933.60","32.79M","0.44%"
"07/02/2025","23,899.85","23,799.50","23,962.60","23,786.05","27.95M","0.32%"
"07/01/2025","23,824.00","23,927.20","23,994.25","23,745.80","25.28M","-0.20%"
"06/30/2025","23,872.55","24,074.80","24,101.95","23,824.20","24.83M","-0.56%"
"06/27/2025","24,007.95","23,994.25","24,142.70","23,937.90","46.39M","0.19%"
"06/26/2025","23,961.70","23,883.10","23,979.25","23,768.90","42.46M","0.56%"
"06/25/2025","23,827.80","23,725.05","23,848.80","23,668.10","37.59M","0.97%"
"06/24/2025","23,598.25","23,670.95","23,885.30","23,572.35","44.96M","0.58%"
"06/23/2025","23,461.15","23,526.00","23,615.20","23,360.85","39.10M","-0.92%"
"06/20/2025","23,679.35","23,462.95","23,720.25","23,403.70","55.60M","1.04%"
"06/19/2025","23,434.65","23,305.50","23,496.25","23,299.60","33.65M","0.52%"
"06/18/2025","23,312.35","23,208.95","23,564.95","23,130.05","33.00M","0.37%"
"06/17/2025","23,227.30","23,407.55","23,416.80","23,176.70","38.85M","-0.60%"
"06/16/2025","23,368.25","23,302.70","23,425.25","23,074.25","50.45M","0.18%"
"06/13/2025","23,327.40","22,941.80","23,365.15","22,915.65","28.89M","-0.36%"
"06/12/2025","23,411.80","23,838.15","23,857.55","23,341.45","33.05M","-1.65%"
"06/11/2025","23,805.20","23,797.50","23,984.70","23,774.00","37.07M","0.19%"
"06/10/2025","23,759.00","23,869.75","23,872.20","23,743.20","41.65M","-0.08%"
"06/09/2025","23,777.15","23,789.80","23,882.80","23,698.60","38.19M","0.49%"
"06/06/2025","23,661.30","23,343.05","23,677.70","23,208.10","45.49M","1.52%"
"06/05/2025","23,306.20","23,461.55","23,461.55","23,169.70","39.70M","-0.11%"
"06/04/2025","23,332.60","23,264.50","23,455.05","23,250.00","38.97M","0.27%"
"06/03/2025","23,268.70","23,399.80","23,475.75","23,204.90","33.05M","-0.25%"
"06/02/2025","23,327.05","23,274.10","23,373.40","23,147.20","40.35M","0.01%"
"05/30/2025","23,325.60","23,547.55","23,590.20","23,291.05","91.52M","-0.98%"
"05/29/2025","23,555.75","23,529.10","23,607.90","23,417.25","58.14M","0.51%"
"05/28/2025","23,437.05","23,639.30","23,639.30","23,411.90","36.85M","-0.68%"
"05/27/2025","23,596.90","23,785.50","23,795.25","23,477.40","54.42M","-0.70%"
"05/26/2025","23,763.15","23,574.40","23,839.85","23,551.25","55.58M","1.05%"
"05/23/2025","23,515.25","23,528.05","23,595.20","23,423.45","41.09M","0.24%"
"05/22/2025","23,459.90","23,629.85","23,643.75","23,291.40","37.13M","-1.01%"
"05/21/2025","23,700.10","23,580.40","23,914.75","23,503.95","32.42M","0.72%"
"05/20/2025","23,531.20","24,111.50","24,138.70","23,495.55","51.96M","-2.17%"
"05/19/2025","24,052.60","23,943.45","24,174.15","23,933.15","39.30M","0.42%"
"05/16/2025","23,953.15","23,833.80","24,009.75","23,777.55","46.68M","0.62%"
"05/15/2025","23,804.85","23,356.65","23,880.50","23,261.85","57.21M","1.92%"
"05/14/2025","23,356.85","23,088.60","23,390.80","22,947.65","56.71M","0.82%"
"05/13/2025","23,167.25","23,293.05","23,500.15","23,046.95","39.65M","-1.00%"
"05/12/2025","23,400.45","23,135.90","23,427.35","23,066.40","57.86M","3.41%"
"05/09/2025","22,627.80","22,241.45","22,804.75","22,220.70","77.39M","-0.20%"
"05/08/2025","22,674.15","23,213.85","23,242.10","22,560.20","83.69M","-1.90%"
"05/07/2025","23,114.10","22,436.75","23,135.50","22,435.30","71.64M","1.66%"
"05/06/2025","22,737.60","22,964.95","23,092.65","22,668.65","39.33M","0.17%"
"05/05/2025","22,699.20","22,443.20","22,732.45","22,366.30","32.74M","1.85%"
"05/02/2025","22,286.50","22,323.25","22,687.95","22,198.35","42.59M","-0.10%"
"04/30/2025","22,308.40","22,306.15","22,389.25","22,091.15","56.48M","0.04%"
"04/29/2025","22,299.05","22,442.65","22,584.10","22,216.55","60.25M","-0.24%"
"04/28/2025","22,352.95","22,003.45","22,427.15","21,919.95","33.16M","1.63%"
"04/25/2025","21,994.50","22,385.30","22,541.90","21,885.20","55.88M","-1.67%"
"04/24/2025","22,367.55","22,426.90","22,492.80","22,286.85","49.78M","-0.25%"
"04/23/2025","22,424.45","21,999.95","22,456.90","21,947.05","65.71M","2.38%"
"04/22/2025","21,903.70","21,837.05","21,957.70","21,729.80","40.31M","0.36%"
"04/21/2025","21,826.00","21,463.45","21,848.15","21,272.15","37.62M","2.12%"
"04/17/2025","21,373.10","21,152.00","21,414.60","20,953.10","40.65M","1.03%"
"04/16/2025","21,155.80","21,280.35","21,283.10","21,058.60","40.84M","-0.43%"
"04/15/2025","21,246.20","21,023.95","21,276.30","20,929.75","97.22M","3.39%"
"04/11/2025","20,548.65","20,493.05","20,637.95","20,432.30","59.29M","2.03%"
"04/09/2025","20,140.40","20,188.30","20,326.95","20,034.65","46.19M","0.01%"
"04/08/2025","20,138.15","20,141.65","20,307.30","19,805.25","61.44M","1.63%"
"04/07/2025","19,815.55","19,336.15","19,893.70","19,316.65","104.98M","-3.78%"
"04/04/2025","20,593.15","21,081.05","21,081.05","20,507.55","88.07M","-2.70%"
"04/03/2025","21,164.00","21,140.20","21,320.30","21,095.00","51.17M","-1.14%"
"04/02/2025","21,408.85","21,250.85","21,433.45","21,175.85","29.17M","0.82%"
"04/01/2025","21,235.25","21,177.00","21,543.80","21,100.20","36.08M","-0.28%"
"03/28/2025","21,295.50","21,570.20","21,577.20","21,200.75","59.27M","-1.03%"
"03/27/2025","21,516.75","21,445.65","21,611.95","21,216.40","116.31M","-1.04%"
"03/26/2025","21,742.80","21,776.10","21,924.60","21,704.80","68.44M","0.02%"
"03/25/2025","21,737.60","22,050.90","22,092.40","21,683.10","44.04M","-0.92%"
"03/24/2025","21,938.70","21,891.10","21,987.10","21,665.20","37.23M","0.84%"
"03/21/2025","21,756.00","21,720.95","21,993.95","21,667.35","55.10M","0.61%"
"03/20/2025","21,623.05","21,444.30","21,672.30","21,368.25","30.95M","1.42%"
"03/19/2025","21,319.50","21,305.55","21,398.25","21,194.15","34.73M","0.40%"
"03/18/2025","21,234.95","20,859.20","21,251.30","20,836.05","37.23M","2.38%"
"03/17/2025","20,741.15","20,539.00","20,926.35","20,538.05","36.59M","0.91%"
"03/13/2025","20,554.05","20,862.90","20,883.15","20,530.40","40.96M","-1.10%"
"03/12/2025","20,783.70","20,713.55","20,836.20","20,590.80","51.86M","0.49%"
"03/11/2025","20,682.65","20,616.90","20,733.45","20,480.75","53.43M","-0.34%"
"03/10/2025","20,752.80","20,946.40","21,023.95","20,706.30","32.70M","-1.22%"
"03/07/2025","21,009.70","20,925.75","21,197.00","20,846.00","34.80M","0.24%"
"03/06/2025","20,959.70","21,030.70","21,068.75","20,733.40","59.55M","0.78%"
"03/05/2025","20,796.75","20,354.80","20,848.40","20,327.05","44.40M","2.60%"
"03/04/2025","20,269.20","20,295.80","20,462.80","20,174.85","49.39M","-1.31%"
"03/03/2025","20,538.15","20,591.50","20,865.85","20,368.85","54.29M","0.19%"
"02/28/2025","20,498.60","21,180.80","21,188.20","20,460.10","92.87M","-3.92%"
"02/27/2025","21,335.35","21,766.95","21,786.30","21,243.50","52.38M","-1.51%"
"02/25/2025","21,662.65","21,616.05","21,757.10","21,585.90","49.51M","0.51%"
"02/24/2025","21,552.50","21,409.95","21,597.35","21,291.30","35.28M","0.22%"
"02/21/2025","21,505.90","21,973.95","22,010.85","21,435.50","49.48M","-2.58%"
"02/20/2025","22,074.90","21,751.35","22,092.80","21,562.80","39.91M","1.22%"
"02/19/2025","21,809.15","21,683.65","21,898.05","21,597.10","43.90M","-0.04%"
"02/18/2025","21,818.90","21,973.70","21,997.05","21,638.55","53.33M","-0.61%"
"02/17/2025","21,951.85","22,012.80","22,012.95","21,610.15","87.97M","-0.53%"
"02/14/2025","22,069.30","22,428.25","22,487.50","21,874.55","50.72M","-1.23%"
"02/13/2025","22,344.30","22,483.25","22,594.65","22,285.10","69.92M","-0.28%"
"02/12/2025","22,407.45","22,544.20","22,573.15","22,099.05","93.33M","-0.74%"
"02/11/2025","22,573.90","23,053.80","23,068.15","22,531.10","47.26M","-2.33%"
"02/10/2025","23,112.65","23,525.85","23,636.30","23,082.20","25.82M","-1.48%"
"02/07/2025","23,459.95","23,407.45","23,545.20","23,193.35","35.36M","0.69%"
"02/06/2025","23,298.85","23,548.25","23,587.85","23,264.15","26.85M","-0.93%"
"02/05/2025","23,517.10","23,551.25","23,646.30","23,410.50","41.78M","-0.08%"
"02/04/2025","23,535.05","23,607.50","23,800.90","23,366.90","86.43M","0.89%"
"02/03/2025","23,327.00","23,299.75","23,370.90","23,096.10","93.28M","0.09%"
"02/01/2025","23,305.45","22,926.20","23,519.70","22,727.65","44.87M","1.91%"
"01/31/2025","22,867.60","22,552.10","22,951.40","22,490.30","42.14M","1.65%"
"01/30/2025","22,495.70","22,420.30","22,683.85","22,259.10","89.29M","-0.40%"
"01/29/2025","22,586.35","22,299.00","22,707.55","22,269.95","36.07M","1.45%"
"01/28/2025","22,264.15","22,061.20","22,506.60","21,867.80","60.82M","1.34%"
"01/27/2025","21,970.45","22,055.15","22,081.25","21,835.60","40.99M","-0.90%"
"01/24/2025","22,171.05","22,463.95","22,589.05","22,120.05","39.43M","-1.54%"
"01/23/2025","22,518.95","22,245.80","22,587.40","22,166.15","25.47M","1.10%"
"01/22/2025","22,274.35","22,409.75","22,428.70","22,121.40","45.58M","-0.13%"
"01/21/2025","22,303.20","22,727.70","22,881.95","22,261.90","32.79M","-1.63%"
"01/20/2025","22,671.80","22,805.75","22,853.00","22,511.75","32.20M","-0.52%"
"01/17/2025","22,791.10","22,835.25","22,941.70","22,651.60","21.15M","-0.31%"
"01/16/2025","22,861.25","22,866.80","22,934.75","22,758.15","29.18M","0.65%"
"01/15/2025","22,712.75","22,929.55","23,063.70","22,602.65","31.37M","-0.53%"
"01/14/2025","22,833.05","22,416.50","22,935.85","22,415.95","30.80M","2.01%"
"01/13/2025","22,382.25","22,789.70","22,842.45","22,351.00","42.17M","-2.76%"
"01/10/2025","23,017.75","23,262.30","23,345.85","22,896.05","40.38M","-1.23%"
"01/09/2025","23,305.20","23,457.45","23,552.75","23,240.00","39.85M","-0.28%"
"01/08/2025","23,370.15","23,543.90","23,549.65","23,191.60","38.28M","-0.48%"
"01/07/2025","23,482.10","23,513.95","23,634.35","23,426.00","33.49M","0.00%"
"01/06/2025","23,482.20","24,087.45","24,169.70","23,365.60","40.79M","-2.18%"
"01/03/2025","24,005.00","24,058.95","24,173.25","23,899.75","54.71M","-0.05%"
"01/02/2025","24,016.20","23,255.25","24,051.80","23,155.20","62.64M","3.79%"
"01/01/2025","23,139.55","22,834.20","23,167.40","22,689.20","21.29M","1.34%"
"12/31/2024","22,834.00","22,713.60","22,899.80","22,641.00","26.30M","0.29%"
"12/30/2024","22,768.25","23,072.25","23,100.80","22,695.75","74.60M","-1.43%"
"12/27/2024","23,099.05","22,960.60","23,461.95","22,952.60","34.11M","0.97%"
"12/26/2024","22,876.10","22,709.85","22,947.80","22,709.85","33.76M","0.84%"
"12/24/2024","22,685.55","22,565.45","22,810.20","22,510.60","27.14M","0.57%"
"12/23/2024","22,557.75","22,699.95","22,765.55","22,488.30","27.42M","-0.10%"
"12/20/2024","22,580.00","23,070.45","23,236.60","22,531.65","56.81M","-2.13%"
"12/19/2024","23,070.90","22,911.75","23,166.65","22,862.40","49.05M","-0.73%"
"12/18/2024","23,241.25","23,319.60","23,423.55","23,208.60","50.87M","-0.75%"
"12/17/2024","23,417.80","23,705.10","23,834.00","23,361.65","42.62M","-1.57%"
